SITE,STAGE,TRANSECT_POINT,NORTHING,EASTING,ENVIRON,GPP,ER,NEP,DIST_FPL,LOCATION,CAT_Z,CLASS_Z,ACTUAL_Z,FP_Z,MIXING_Z,DATE,D13C_CH4,MEAN_D13_CH4,SE_D13C_CH4,MEAN_FRAC_1,TOT_FRAC,MOX_FRAC,MPROD_FRAC,MEAN_FRAC_2,D13C_CO2,WATER_T,DT_DZ,WATER_TK,COND,PH,WIND_ONSITE,ORP,REDOX_ORP,CHL,O2_PERCENT,O2,DO2_DZ,DIC,PCO2_old,PCO2,DPCO2_DZ,PCH4,DPCH4_DZ,PN2O,KH_PCO2,KH_PCH4,KH_PN2O,D13C_DIC,D18O_O2,O2_Ar,MOX,MPROD,MCARB,interpT,Sc_CH4,CH4_molL,gradConcCH4,Sc_CO2,CO2_molL,gradConcCO2,ScCH4,ScCO2,avg_wind_speed_ms,sd_wind_speed_ms,avg_mcCH4_k,sd_mcCH4_k,diffCH4,sdCH4,avg_mcCO2_k,sd_mcCO2_k,avg_k600,sd_k600,diffCO2,sdCO2
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,1,Surface,0.1,1,0.35,2015-10-04 00:00:00,-40.202,-39.52366667,0.359510933,0.231,0.211,0.423,-0.212,0.240991536,-39.629,29.68,-0.490748899,302.83,0.006,6.03,0.4,162.9,Iron reduction,7.6,38.5,2.93,-0.562995595,NA,32800.08,3280.008,1253.029735,1023.74,629.1047198,NA,0.030036372,0.001309,0.021299481,-21.32,26.91,9.75,-1.11,-1.11,-0.83,54,517.8334793,1.34E-06,2.15E-05,366.7679453,9.85E-05,0.003807085,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,12.24671896,2.511968459,3.98025,0.8043186,2.867254,0.5780014,2723.032177,550.2632821
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,1,Surface,0.1,1,0.35,2015-10-04 00:00:00,-38.978,NA,NA,NA,0.211,0.423,-0.212,NA,-42.432,29.68,-0.490748899,302.83,0.003,6.03,0.4,162.9,Iron reduction,7.6,38.5,2.93,-0.562995595,NA,32519.73,3251.973,1253.029735,882.16,629.1047198,NA,0.030036372,0.001309,0.021299481,-20.99,26.94,9.4,-2.83,-2.83,-2.12,54,517.8334793,1.15E-06,1.85E-05,366.7679453,9.77E-05,0.003770025,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,10.55005333,2.163959286,3.98025,0.8043186,2.867254,0.5780014,2696.525235,544.9068278
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,1,Surface,0.1,1,0.35,2015-10-04 00:00:00,-39.391,NA,NA,NA,0.211,0.423,-0.212,NA,-37.073,29.68,-0.490748899,302.83,0.003,6.03,0.4,162.9,Iron reduction,7.6,38.5,2.93,-0.562995595,NA,29576.5,2957.65,1253.029735,713.58,629.1047198,NA,0.030036372,0.001309,0.021299481,-22.53,26.63,9.71,-3.12,-3.12,-2.34,54,517.8334793,9.34E-07,1.49E-05,366.7679453,8.88E-05,0.003380959,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,8.529825255,1.749583058,3.98025,0.8043186,2.867254,0.5780014,2418.244411,488.6725604
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,2,NA,0.25,1,0.35,2015-10-04 00:00:00,-44.153,-44.153,0,-0.212,NA,NA,NA,-0.221635889,-40.04,29.58,-0.490748899,302.73,0.003,5.55,0.4,167.6,Iron reduction,8.1,37.1,2.82,-0.562995595,NA,33411.42,3341.142,1253.029735,979.63,629.1047198,NA,0.030111805,0.001311,0.021356428,NA,NA,NA,NA,NA,NA,54,518.6939875,1.28E-06,2.06E-05,369.0011613,0.000100608,0.003897662,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,11.7360177,2.407216692,3.98025,0.8043186,2.867254,0.5780014,2787.817802,563.3549932
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,3,NA,0.5,1,0.35,2015-10-04 00:00:00,-39.997,-39.916,0.040509258,0.192,NA,NA,NA,0.199600591,-40.18,29.42,-0.490748899,302.57,0.003,5.48,0.4,166.6,Iron reduction,8.2,34.2,2.61,-0.562995595,NA,36791.59,3679.159,1253.029735,1246.21,629.1047198,NA,0.030233148,0.001315,0.021448041,NA,NA,NA,NA,NA,NA,54,520.0825903,1.64E-06,2.62E-05,372.565506,0.000111233,0.004363121,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,14.98110859,3.072828926,3.98025,0.8043186,2.867254,0.5780014,3120.739012,630.6308481
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,3,NA,0.5,1,0.35,2015-10-04 00:00:00,-39.874,NA,NA,NA,NA,NA,NA,NA,-43.512,29.42,-0.490748899,302.57,0.003,5.48,0.4,166.6,Iron reduction,8.2,34.2,2.61,-0.562995595,NA,35744.56,3574.456,1253.029735,925.16,629.1047198,NA,0.030233148,0.001315,0.021448041,NA,NA,NA,NA,NA,NA,54,520.0825903,1.22E-06,1.95E-05,372.565506,0.000108067,0.004223807,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,11.11607624,2.280058274,3.98025,0.8043186,2.867254,0.5780014,3021.094336,610.4949103
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,3,NA,0.5,1,0.35,2015-10-04 00:00:00,-39.877,NA,NA,NA,NA,NA,NA,NA,-40.066,29.42,-0.490748899,302.57,0.003,5.48,0.4,166.6,Iron reduction,8.2,34.2,2.61,-0.562995595,NA,37375.78,3737.578,1253.029735,1205.54,629.1047198,NA,0.030233148,0.001315,0.021448041,NA,NA,NA,NA,NA,NA,54,520.0825903,1.59E-06,2.54E-05,372.565506,0.000112999,0.004440851,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,14.49149369,2.972402256,3.98025,0.8043186,2.867254,0.5780014,3176.335722,641.8656872
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,5,Bottom,0.75,1,0.35,2015-10-04 00:00:00,-37.158,-43.74866667,3.297045209,NA,NA,NA,NA,NA,-41.555,29.37,-0.490748899,302.52,0.003,5.39,0.4,168,Iron reduction,9.2,33.7,2.58,-0.562995595,NA,NA,NA,NA,NA,NA,NA,0.030271233,0.001316,0.021476797,-22.35,26.9,6.26,-1.08,-1.08,-0.81,54,520.5196148,NA,NA,373.6772769,NA,NA,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,NA,NA,3.98025,0.8043186,2.867254,0.5780014,NA,NA
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,5,Bottom,0.75,1,0.35,2015-10-04 00:00:00,-46.86,NA,NA,NA,NA,NA,NA,NA,-40.385,29.37,-0.490748899,302.52,0.003,5.39,0.4,168,Iron reduction,9.2,33.7,2.58,-0.562995595,NA,NA,NA,NA,NA,NA,NA,0.030271233,0.001316,0.021476797,-22.5,25.94,6.29,-1.12,-1.12,-0.84,54,520.5196148,NA,NA,373.6772769,NA,NA,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,NA,NA,3.98025,0.8043186,2.867254,0.5780014,NA,NA
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,5,Bottom,0.75,1,0.35,2015-10-04 00:00:00,-47.228,NA,NA,NA,NA,NA,NA,NA,-42.125,29.37,-0.490748899,302.52,0.003,5.39,0.4,168,Iron reduction,9.2,33.7,2.58,-0.562995595,NA,NA,NA,NA,NA,NA,NA,0.030271233,0.001316,0.021476797,-22.62,24.87,9.61,-1.15,-1.15,-0.86,54,520.5196148,NA,NA,373.6772769,NA,NA,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,NA,NA,3.98025,0.8043186,2.867254,0.5780014,NA,NA
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,6,Sediment,1,1,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,2.95,2.21,54,NA,NA,NA,NA,NA,NA,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,NA,NA,3.98025,0.8043186,2.867254,0.5780014,NA,NA
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,6,Sediment,1,1,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,3.71,2.78,54,NA,NA,NA,NA,NA,NA,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,NA,NA,3.98025,0.8043186,2.867254,0.5780014,NA,NA
AnRe.6,High,6,12.6254,104.12143,Floodplain,1.299849,-20.100233,-18.800384,4250,Central,6,Sediment,1,1,0.35,2015-10-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.55,2.66,54,NA,NA,NA,NA,NA,NA,517.8334793,366.7679453,3.588205128,1.970725049,3.176146,0.6514707,NA,NA,3.98025,0.8043186,2.867254,0.5780014,NA,NA
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,1,Surface,0.1,6.75,0.5,2015-10-25 00:00:00,-36.961,-33.374,1.793862964,-0.119,8.769983333,1.856983333,-2.1508,-0.123143112,-22.644,31.79,-0.192754663,304.94,0.011,7.15,1.2,138.9,Sulfate reduction,3.5,80.1,5.89,-0.029160689,NA,88990.73,8899.073,-288.265338,114.86,-13.06605691,NA,0.028515039,0.001267,0.020151695,-12.7,19.16,15.45,-0.16,-0.16,-0.12,327,500.6235974,1.46E-07,2.30E-06,318.2039248,0.000253757,0.010665885,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.151643192,0.180672168,3.780394,0.6067765,2.476666,0.3865914,7245.758389,1162.988809
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,1,Surface,0.1,6.75,0.5,2015-10-25 00:00:00,-31.643,NA,NA,NA,8.769983333,1.856983333,-2.1508,NA,-35.135,31.79,-0.192754663,304.94,0.011,7.15,1.2,138.9,Sulfate reduction,3.5,80.1,5.89,-0.029160689,NA,96211.95,9621.195,-288.265338,136.04,-13.06605691,NA,0.028515039,0.001267,0.020151695,-12.72,19.2,15.61,-0.17,-0.17,-0.13,327,500.6235974,1.72E-07,2.73E-06,318.2039248,0.000274349,0.01157211,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.367385301,0.214518236,3.780394,0.6067765,2.476666,0.3865914,7861.39277,1261.801915
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,1,Surface,0.1,6.75,0.5,2015-10-25 00:00:00,-31.518,NA,NA,NA,8.769983333,1.856983333,-2.1508,NA,-35.153,31.79,-0.192754663,304.94,0.011,7.15,1.2,138.9,Sulfate reduction,3.5,80.1,5.89,-0.029160689,NA,100432.78,10043.278,-288.265338,157.97,-13.06605691,NA,0.028515039,0.001267,0.020151695,-12.84,18.85,15.55,-0.06,-0.06,-0.05,327,500.6235974,2.00E-07,3.17E-06,318.2039248,0.000286384,0.012101802,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.590767002,0.24956282,3.780394,0.6067765,2.476666,0.3865914,8221.233359,1319.558544
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,2,NA,1,6.75,0.5,2015-10-25 00:00:00,-29.994,-30.99333333,0.507925301,0.006,NA,NA,NA,0.006363905,-31.848,30.8,-0.192754663,303.95,0.011,7.01,1.2,181.6,Iron reduction,4.7,69.1,5.16,-0.029160689,NA,78867.99,7886.799,-288.265338,172.71,-13.06605691,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,327,508.5191007,2.22E-07,3.53E-06,341.3889402,0.000230393,0.009625331,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.7683913,0.277428887,3.780394,0.6067765,2.476666,0.3865914,6538.868574,1049.528644
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,2,NA,1,6.75,0.5,2015-10-25 00:00:00,-31.335,NA,NA,NA,NA,NA,NA,NA,-33.294,30.8,-0.192754663,303.95,0.011,7.01,1.2,181.6,Iron reduction,4.7,69.1,5.16,-0.029160689,NA,100437.51,10043.751,-288.265338,157.98,-13.06605691,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,327,508.5191007,2.03E-07,3.22E-06,341.3889402,0.000293403,0.012398395,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.615981237,0.253518481,3.780394,0.6067765,2.476666,0.3865914,8422.721159,1351.898576
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,2,NA,1,6.75,0.5,2015-10-25 00:00:00,-31.651,NA,NA,NA,NA,NA,NA,NA,-36.048,30.8,-0.192754663,303.95,0.011,7.01,1.2,181.6,Iron reduction,4.7,69.1,5.16,-0.029160689,NA,77700.5,7770.05,-288.265338,149.61,-13.06605691,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,327,508.5191007,1.93E-07,3.05E-06,341.3889402,0.000226982,0.009475233,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.529377556,0.239931916,3.780394,0.6067765,2.476666,0.3865914,6436.901583,1033.162314
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,3,NA,2,6.75,0.5,2015-10-25 00:00:00,-31.492,-31.11666667,0.459250234,-2.0318,NA,NA,NA,7.257633358,-34.761,30.57,-0.192754663,303.72,0.011,7.02,1.2,198.1,Iron reduction,4.1,72.9,5.51,-0.029160689,NA,67776.2,6777.62,-288.265338,179.15,-13.06605691,NA,0.029378571,0.001291,0.020803026,NA,NA,NA,NA,NA,NA,327,510.3903106,2.31E-07,3.67E-06,346.6640519,0.000199117,0.00824595,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.8407287,0.288777328,3.780394,0.6067765,2.476666,0.3865914,5601.800337,899.1234253
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,3,NA,2,6.75,0.5,2015-10-25 00:00:00,-31.655,NA,NA,NA,NA,NA,NA,NA,-36.271,30.57,-0.192754663,303.72,0.011,7.02,1.2,198.1,Iron reduction,4.1,72.9,5.51,-0.029160689,NA,72887.32,7288.732,-288.265338,158.39,-13.06605691,NA,0.029378571,0.001291,0.020803026,NA,NA,NA,NA,NA,NA,327,510.3903106,2.04E-07,3.24E-06,346.6640519,0.000214133,0.008906792,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.625259132,0.254974016,3.780394,0.6067765,2.476666,0.3865914,6050.73699,971.1805207
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,3,NA,2,6.75,0.5,2015-10-25 00:00:00,-30.203,NA,NA,NA,NA,NA,NA,NA,-32.327,30.57,-0.192754663,303.72,0.011,7.02,1.2,198.1,Iron reduction,4.1,72.9,5.51,-0.029160689,NA,70377.62,7037.762,-288.265338,146.57,-13.06605691,NA,0.029378571,0.001291,0.020803026,NA,NA,NA,NA,NA,NA,327,510.3903106,1.89E-07,3.00E-06,346.6640519,0.000206759,0.0085823,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.502578482,0.235727622,3.780394,0.6067765,2.476666,0.3865914,5830.29679,935.798512
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,4,NA,4,6.75,0.5,2015-10-25 00:00:00,-25.743,-71.75266667,23.03326155,1.850983333,NA,NA,NA,-8.271663617,-43.211,30.56,-0.192754663,303.71,0.011,7.01,1.2,208,Iron reduction,3.5,73.6,5.51,-0.029160689,NA,55809.37,5580.937,-288.265338,5.8,-13.06605691,NA,0.029385829,0.001291,0.020808502,NA,NA,NA,NA,NA,NA,327,510.4720833,7.49E-09,8.28E-08,346.8925746,0.000164,0.006700352,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,0.041516294,0.006513162,3.780394,0.6067765,2.476666,0.3865914,4551.814734,730.5942749
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,4,NA,4,6.75,0.5,2015-10-25 00:00:00,-92.776,NA,NA,NA,NA,NA,NA,NA,-47.942,30.56,-0.192754663,303.71,0.011,7.01,1.2,208,Iron reduction,3.5,73.6,5.51,-0.029160689,NA,50534.09,5053.409,-288.265338,5.8,-13.06605691,NA,0.029385829,0.001291,0.020808502,NA,NA,NA,NA,NA,NA,327,510.4720833,7.49E-09,8.28E-08,346.8925746,0.000148499,0.006018116,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,0.041516294,0.006513162,3.780394,0.6067765,2.476666,0.3865914,4088.34457,656.2044615
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,4,NA,4,6.75,0.5,2015-10-25 00:00:00,-96.739,NA,NA,NA,NA,NA,NA,NA,-46.751,30.56,-0.192754663,303.71,0.011,7.01,1.2,208,Iron reduction,3.5,73.6,5.51,-0.029160689,NA,66076.34,6607.634,-288.265338,5.8,-13.06605691,NA,0.029385829,0.001291,0.020808502,NA,NA,NA,NA,NA,NA,327,510.4720833,7.49E-09,8.28E-08,346.8925746,0.000194171,0.008028149,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,0.041516294,0.006513162,3.780394,0.6067765,2.476666,0.3865914,5453.839702,875.3748329
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,5,Bottom,5,6.75,0.5,2015-10-25 00:00:00,-35.198,-34.733,0.331180213,NA,NA,NA,NA,NA,-37.89,30.55,-0.192754663,303.7,0.011,7,1.2,201.7,Iron reduction,4,73.1,5.47,-0.029160689,NA,92714.94,9271.494,-288.265338,168.66,-13.06605691,NA,0.02939309,0.001292,0.020813981,-12.2,22.61,14.85,-0.2,-0.2,-0.15,327,510.5538923,2.18E-07,3.46E-06,347.1210301,0.000272518,0.011476075,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.733193699,0.271907015,3.780394,0.6067765,2.476666,0.3865914,7796.152514,1251.330453
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,5,Bottom,5,6.75,0.5,2015-10-25 00:00:00,-34.909,NA,NA,NA,NA,NA,NA,NA,-35.126,30.55,-0.192754663,303.7,0.011,7,1.2,201.7,Iron reduction,4,73.1,5.47,-0.029160689,NA,91691.2,9169.12,-288.265338,148,-13.06605691,NA,0.02939309,0.001292,0.020813981,-12.04,22.74,15.08,-0.15,-0.15,-0.11,327,510.5538923,1.91E-07,3.03E-06,347.1210301,0.000269509,0.011343645,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.518595941,0.238240474,3.780394,0.6067765,2.476666,0.3865914,7706.187587,1236.890528
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,5,Bottom,5,6.75,0.5,2015-10-25 00:00:00,-34.092,NA,NA,NA,NA,NA,NA,NA,-36.663,30.55,-0.192754663,303.7,0.011,7,1.2,201.7,Iron reduction,4,73.1,5.47,-0.029160689,NA,86591.42,8659.142,-288.265338,129.36,-13.06605691,NA,0.02939309,0.001292,0.020813981,-12.59,22.04,14.81,-0.11,-0.11,-0.09,327,510.5538923,1.67E-07,2.64E-06,347.1210301,0.000254519,0.010683943,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,1.324980152,0.207865629,3.780394,0.6067765,2.476666,0.3865914,7258.025612,1164.957774
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,6,Sediment,6.75,6.75,0.5,2015-10-25 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.21,0.16,327,NA,NA,NA,NA,NA,NA,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,NA,NA,3.780394,0.6067765,2.476666,0.3865914,NA,NA
KaPr.1,High,1,12.51286,104.48435,Pelagic,1.400579,-5.858177,-4.457598,-390,Southwest,6,Sediment,6.75,6.75,0.5,2015-10-25 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.15,0.11,327,NA,NA,NA,NA,NA,NA,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,NA,NA,3.780394,0.6067765,2.476666,0.3865914,NA,NA
KaPr.1,High,1,12.51286,104.48435,Pelagic,2.144522,-5.723616,-3.579094,-390,Southwest,6,Sediment,6.75,6.75,0.5,2015-10-25 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.12,0.09,327,NA,NA,NA,NA,NA,NA,500.6235974,318.2039248,1.776923077,1.012914383,2.78919,0.4375739,NA,NA,3.780394,0.6067765,2.476666,0.3865914,NA,NA
KaPr.2,High,2,12.51012,104.48435,Edge,2.144522,-5.723616,-3.579094,0,Southwest,1,Surface,0.1,3,0.5,2015-10-25 00:00:00,-23.655,-23.457,0.099485342,-0.004,0.545,0.701,-0.156,-0.003959546,-38.148,30.64,0.006929069,303.79,0.011,6.55,2.1,149,Iron reduction,3.9,27.1,2.03,-0.089770398,NA,140893.3,14089.33,27.53189217,270.15,21.81324997,NA,0.029327849,0.00129,0.020764756,-14.46,22.37,8.44,-0.12,-0.12,-0.09,301,509.8189024,3.48E-07,5.55E-06,345.0624936,0.00041321,0.017669073,509.8189024,345.0624936,1.776923077,1.012914383,2.761896,0.4472865,2.755832897,0.446304586,3.563322,0.5721042,2.477984,0.3833801,11314.06651,1816.514188
KaPr.2,High,2,12.51012,104.48435,Edge,2.144522,-5.723616,-3.579094,0,Southwest,1,Surface,0.1,3,0.5,2015-10-25 00:00:00,-23.341,NA,NA,NA,0.545,0.701,-0.156,NA,-37.414,30.64,0.006929069,303.79,0.011,6.55,2.1,149,Iron reduction,3.9,27.1,2.03,-0.089770398,NA,139931.88,13993.188,27.53189217,252.65,21.81324997,NA,0.029327849,0.00129,0.020764756,-14.79,21.82,8.62,-0.15,-0.15,-0.11,301,509.8189024,3.26E-07,5.19E-06,345.0624936,0.00041039,0.017544981,509.8189024,345.0624936,1.776923077,1.012914383,2.761896,0.4472865,2.576115827,0.417199573,3.563322,0.5721042,2.477984,0.3833801,11234.6063,1803.756565
KaPr.2,High,2,12.51012,104.48435,Edge,2.144522,-5.723616,-3.579094,0,Southwest,1,Surface,0.1,3,0.5,2015-10-25 00:00:00,-23.375,NA,NA,NA,0.545,0.701,-0.156,NA,-37.305,30.64,0.006929069,303.79,0.011,6.55,2.1,149,Iron reduction,3.9,27.1,2.03,-0.089770398,NA,143971.27,14397.127,27.53189217,241.05,21.81324997,NA,0.029327849,0.00129,0.020764756,-14.97,21.84,8.49,-0.1,-0.1,-0.08,301,509.8189024,3.11E-07,4.95E-06,345.0624936,0.000422237,0.018066353,509.8189024,345.0624936,1.776923077,1.012914383,2.761896,0.4472865,2.456989084,0.397907107,3.563322,0.5721042,2.477984,0.3833801,11568.45703,1857.357503
KaPr.2,High,2,12.51012,104.48435,Edge,2.144522,-5.723616,-3.579094,0,Southwest,2,NA,1,3,0.5,2015-10-25 00:00:00,-26.301,-23.37966667,1.503067678,-0.033,NA,NA,NA,-0.033534014,-36.869,30.67,0.006929069,303.82,0.011,6.66,2.1,125.6,Sulfate reduction,3.4,26.6,1.99,-0.089770398,NA,116020.27,11602.027,27.53189217,210.63,21.81324997,NA,0.029306156,0.001289,0.020748388,NA,NA,NA,NA,NA,NA,301,509.5745378,2.72E-07,4.32E-06,344.3750802,0.000340011,0.01444797,509.8189024,345.0624936,1.776923077,1.012914383,2.761896,0.4472865,2.142926996,0.347045043,3.563322,0.5721042,2.477984,0.3833801,9251.492373,1485.360471
KaPr.2,High,2,12.51012,104.48435,Edge,2.144522,-5.723616,-3.579094,0,Southwest,2,NA,1,3,0.5,2015-10-25 00:00:00,-22.533,NA,NA,NA,NA,NA,NA,NA,-39.3,30.67,0.006929069,303.82,0.011,6.66,2.1,125.6,Sulfate reduction,3.4,26.6,1.99,-0.089770398,NA,102574.45,10257.445,27.53189217,192.98,21.81324997,NA,0.029306156,0.001289,0.020748388,NA,NA,NA,NA,NA,NA,301,509.5745378,2.49E-07,3.95E-06,344.3750802,0.000300606,0.012713777,509.8189024,345.0624936,1.776923077,1.012914383,2.761896,0.4472865,1.961810004,0.317713314,3.563322,0.5721042,2.477984,0.3833801,8141.033514,1307.072295
KaPr.2,High,2,12.51012,104.48435,Edge,2.144522,-5.723616,-3.579094,0,Southwest,2,NA,1,3,0.5,2015-10-25 00:00:00,-21.305,NA,NA,NA,NA,NA,NA,NA,-38.853,30.67,0.006929069,303.82,0.011,6.66,2.1,125.6,Sulfate reduction,3.4,26.6,1.99,-0.089770398,NA,116027.43,11602.743,27.53189217,189.93,21.81324997,NA,0.029306156,0.001289,0.020748388,NA,NA,NA,NA,NA,NA,301,509.5745378,2.45E-07,3.89E-06,344.3750802,0.000340032,0.014448894,509.8189024,345.0624936,1.776923077,1.012914383,2.761896,0.4472865,1.930512167,0.312644658,3.563322,0.5721042,2.477984,0.3833801,9252.0837,1485.45541
KaPr.2,High,2,12.51012,104.48435,Edge,2.144522,-5.723616,-3.579094,0,Southwest,3,NA,2,3,0.5,2015-10-25 00:00:00,-22.637,-22.72466667,0.338578565,-0.119,NA,NA,NA,-0.121750063,-39.538,30.68,0.006929069,303.83,0.011,6.65,2.1,110,Sulfate reduction,2.9,25.1,1.88,-0.089770398,NA,123918.7,12391.87,27.53189217,246.76,21.81324997,NA,0.02929893,0.001289,0.020742937,NA,NA,NA,NA,NA,NA,301,509.4931515,3.18E-07,5.06E-06,344.145803,0.000363069,0.015462868,509.8189024,345.0624936,1.776923077,1.012914383,2.761896,0.4472865,2.513678097,0.40708784,3.563322,0.5721042,2.477984,0.3833801,9901.363277,1589.699588
